w_judge,e_judge,w_rank,w_name,ruler,e_rank,e_name,year,month,day
0,1,J6e,Tochinohana,hatakikomi,J11w,Bushuyama,2004,01,8
1,0,J9e,Masutsuyoshi,yorikiri,J10e,Gokenzan,2004,01,8
0,1,J12w,Tochifudo,yorikiri,J10w,Daimanazuru,2004,01,8
1,0,J12e,Hakuho,kotenage,J13w,Oginishiki,2004,01,8
1,0,J13e,Hamanishiki,oshitaoshi,Ms3w,Sumiya,2004,01,8
0,1,J14e,Sumanofuji,hikiotoshi,J14w,Juzan,2004,01,8
1,0,Y1e,Asashoryu,yorikiri,M4e,Tokitsuumi,2004,01,9
0,1,O1e,Tochiazuma,tsukiotoshi,M3e,Takamisakari,2004,01,9
0,1,K1w,Wakanosato,oshitaoshi,O1w,Chiyotaikai,2004,01,9
NaN,NaN,O2e,Kaio,fusen,O2w,Musoyama,2004,01,9
0,1,S1e,Tosanoumi,oshitaoshi,M1w,Hokutoriki,2004,01,9
0,1,M1e,Toki,oshidashi,S1w,Tamanoshima,2004,01,9
0,1,K1e,Tochinonada,yorikiri,M3w,Kyokutenho,2004,01,9
0,1,M2e,Iwakiyama,uwatenage,M5w,Kasuganishiki,2004,01,9
1,0,M5e,Kakizoe,okuritaoshi,M2w,Kyokushuzan,2004,01,9
0,1,M6w,Takekaze,shitatenage,M4w,Kotomitsuki,2004,01,9
0,1,M6e,Dejima,sukuinage,M7e,Shimotori,2004,01,9
0,1,M11e,Yotsukasa,oshidashi,M7w,Miyabiyama,2004,01,9
1,0,M8e,Aminishiki,okuritaoshi,M9e,Kotoryu,2004,01,9
1,0,M12e,Asasekiryu,yorikiri,M8w,Jumonji,2004,01,9
0,1,M15e,Kitazakura,yorikiri,M9w,Kinkaiyama,2004,01,9
0,1,M10e,Takanonami,oshitaoshi,M16e,Asanowaka,2004,01,9
0,1,M13w,Takanowaka,oshidashi,M10w,Kokkai,2004,01,9
0,1,M14e,Ushiomaru,oshidashi,M11w,Tochisakae,2004,01,9
1,0,M14w,Buyuzan,kotenage,M12w,Wakatoba,2004,01,9
0,1,J3e,Harunoyama,isamiashi,M15w,Kaiho,2004,01,9
1,0,M17e,Hayateumi,yorikiri,M16w,Tamakasuga,2004,01,9
1,0,J1e,Toyozakura,makiotoshi,J2e,Otsukasa,2004,01,9
0,1,J6w,Wakanoyama,okuridashi,J1w,Kobo,2004,01,9
0,1,J9e,Masutsuyoshi,yorikiri,J2w,Kasugao,2004,01,9
0,1,J5w,Towanoyama,yorikiri,J3w,Chiyotenzan,2004,01,9
0,1,J4e,Oikari,hatakikomi,J9w,Roho,2004,01,9
1,0,J8e,Kaido,yorikiri,J4w,Futeno,2004,01,9
0,1,J5e,Takanotsuru,oshidashi,J11w,Bushuyama,2004,01,9
NaN,NaN,J6e,Tochinohana,fusen,J14w,Juzan,2004,01,9
0,1,J10e,Gokenzan,tsukidashi,J14e,Sumanofuji,2004,01,9
0,1,J13w,Oginishiki,uwatedashinage,J10w,Daimanazuru,2004,01,9
1,0,J11e,Nakao,okuritaoshi,J12w,Tochifudo,2004,01,9
0,1,J12e,Hakuho,yorikiri,J13e,Hamanishiki,2004,01,9
1,0,Y1e,Asashoryu,tsuriotoshi,M4w,Kotomitsuki,2004,01,10
0,1,M2w,Kyokushuzan,tsukidashi,O1w,Chiyotaikai,2004,01,10
1,0,O2e,Kaio,uwatenage,K1e,Tochinonada,2004,01,10
0,1,O1e,Tochiazuma,yoritaoshi,M3w,Kyokutenho,2004,01,10
0,1,M1w,Hokutoriki,oshidashi,S1w,Tamanoshima,2004,01,10
0,1,S1e,Tosanoumi,uwatenage,K1w,Wakanosato,2004,01,10
0,1,M1e,Toki,yorikiri,M2e,Iwakiyama,2004,01,10
0,1,M3e,Takamisakari,uchigake,M6w,Takekaze,2004,01,10
0,1,M4e,Tokitsuumi,tsukiotoshi,M8w,Jumonji,2004,01,10
1,0,M9w,Kinkaiyama,yorikiri,M5w,Kasuganishiki,2004,01,10
0,1,M5e,Kakizoe,hatakikomi,M8e,Aminishiki,2004,01,10
1,0,M6e,Dejima,yorikiri,M10e,Takanonami,2004,01,10
0,1,M12e,Asasekiryu,yoritaoshi,M7w,Miyabiyama,2004,01,10
0,1,M7e,Shimotori,tsukiotoshi,M14w,Buyuzan,2004,01,10
1,0,M9e,Kotoryu,yorikiri,M16w,Tamakasuga,2004,01,10
0,1,M15e,Kitazakura,oshidashi,M10w,Kokkai,2004,01,10
1,0,M16e,Asanowaka,hikiotoshi,M11w,Tochisakae,2004,01,10
1,0,M11e,Yotsukasa,oshidashi,M15w,Kaiho,2004,01,10
1,0,M17e,Hayateumi,uwatenage,M12w,Wakatoba,2004,01,10
1,0,M14e,Ushiomaru,okuridashi,M13w,Takanowaka,2004,01,10
1,0,J1e,Toyozakura,yoritaoshi,J1w,Kobo,2004,01,10
1,0,J5w,Towanoyama,yoritaoshi,J2w,Kasugao,2004,01,10
0,1,J2e,Otsukasa,uwatedashinage,J6w,Wakanoyama,2004,01,10
0,1,J9w,Roho,hikiotoshi,J3w,Chiyotenzan,2004,01,10
1,0,J3e,Harunoyama,yoritaoshi,J4w,Futeno,2004,01,10
1,0,J4e,Oikari,oshidashi,J10e,Gokenzan,2004,01,10
0,1,J5e,Takanotsuru,oshidashi,J11e,Nakao,2004,01,10
1,0,J8e,Kaido,hatakikomi,J14w,Juzan,2004,01,10
1,0,J9e,Masutsuyoshi,yorikiri,J13w,Oginishiki,2004,01,10
0,1,J11w,Bushuyama,oshidashi,J10w,Daimanazuru,2004,01,10
1,0,J12e,Hakuho,yorikiri,J12w,Tochifudo,2004,01,10
1,0,J13e,Hamanishiki,uwatedashinage,J14e,Sumanofuji,2004,01,10
1,0,Y1e,Asashoryu,yorikiri,M5e,Kakizoe,2004,01,11
1,0,O2e,Kaio,kimetaoshi,S1w,Tamanoshima,2004,01,11
0,1,O1e,Tochiazuma,oshidashi,M4w,Kotomitsuki,2004,01,11
1,0,K1e,Tochinonada,kotenage,O1w,Chiyotaikai,2004,01,11
1,0,S1e,Tosanoumi,yorikiri,M3e,Takamisakari,2004,01,11
0,1,M2e,Iwakiyama,sukuinage,K1w,Wakanosato,2004,01,11
0,1,M1e,Toki,oshidashi,M6w,Takekaze,2004,01,11
0,1,M3w,Kyokutenho,yorikiri,M1w,Hokutoriki,2004,01,11
0,1,M4e,Tokitsuumi,tsukiotoshi,M2w,Kyokushuzan,2004,01,11
1,0,M10w,Kokkai,oshidashi,M5w,Kasuganishiki,2004,01,11
1,0,M6e,Dejima,oshidashi,M12e,Asasekiryu,2004,01,11
1,0,M7e,Shimotori,hikiotoshi,M7w,Miyabiyama,2004,01,11
1,0,M8e,Aminishiki,tsukiotoshi,M14w,Buyuzan,2004,01,11
0,1,M16w,Tamakasuga,kotenage,M8w,Jumonji,2004,01,11
0,1,M9e,Kotoryu,okuridashi,M16e,Asanowaka,2004,01,11
0,1,M14e,Ushiomaru,yorikiri,M9w,Kinkaiyama,2004,01,11
1,0,M10e,Takanonami,kotenage,M17e,Hayateumi,2004,01,11
1,0,M11e,Yotsukasa,oshidashi,M13w,Takanowaka,2004,01,11
0,1,M15e,Kitazakura,hikiotoshi,M11w,Tochisakae,2004,01,11
1,0,M15w,Kaiho,shitatenage,M12w,Wakatoba,2004,01,11
0,1,J1e,Toyozakura,kotenage,J8e,Kaido,2004,01,11
1,0,J3e,Harunoyama,yorikiri,J1w,Kobo,2004,01,11
0,1,J2e,Otsukasa,shitatedashinage,J3w,Chiyotenzan,2004,01,11
0,1,J10e,Gokenzan,uwatenage,J2w,Kasugao,2004,01,11
0,1,J4e,Oikari,oshidashi,J4w,Futeno,2004,01,11
1,0,J5e,Takanotsuru,abisetaoshi,J12e,Hakuho,2004,01,11
0,1,J10w,Daimanazuru,yorikiri,J5w,Towanoyama,2004,01,11
0,1,J14w,Juzan,uwatedashinage,J6w,Wakanoyama,2004,01,11
1,0,J9e,Masutsuyoshi,yorikiri,J11e,Nakao,2004,01,11
0,1,J11w,Bushuyama,hikiotoshi,J9w,Roho,2004,01,11
0,1,J14e,Sumanofuji,oshidashi,J12w,Tochifudo,2004,01,11
1,0,J13e,Hamanishiki,yorikiri,J13w,Oginishiki,2004,01,11
1,0,Y1e,Asashoryu,oshidashi,S1e,Tosanoumi,2004,01,12
1,0,O1e,Tochiazuma,oshidashi,S1w,Tamanoshima,2004,01,12
1,0,M4w,Kotomitsuki,okuridashi,O1w,Chiyotaikai,2004,01,12
0,1,O2e,Kaio,oshidashi,M5e,Kakizoe,2004,01,12
1,0,M2w,Kyokushuzan,okuridashi,K1w,Wakanosato,2004,01,12
1,0,K1e,Tochinonada,yorikiri,M3e,Takamisakari,2004,01,12
1,0,M2e,Iwakiyama,yorikiri,M1w,Hokutoriki,2004,01,12
0,1,M1e,Toki,oshidashi,M4e,Tokitsuumi,2004,01,12
0,1,M6w,Takekaze,yorikiri,M3w,Kyokutenho,2004,01,12
0,1,M10e,Takanonami,uwatenage,M5w,Kasuganishiki,2004,01,12
1,0,M6e,Dejima,oshidashi,M9w,Kinkaiyama,2004,01,12
0,1,M15e,Kitazakura,hatakikomi,M7w,Miyabiyama,2004,01,12
1,0,M7e,Shimotori,yorikiri,M8e,Aminishiki,2004,01,12
0,1,M17e,Hayateumi,hikiotoshi,M8w,Jumonji,2004,01,12
1,0,M9e,Kotoryu,yorikiri,M13w,Takanowaka,2004,01,12
0,1,M15w,Kaiho,oshidashi,M10w,Kokkai,2004,01,12
0,1,M16w,Tamakasuga,oshidashi,M11w,Tochisakae,2004,01,12
1,0,M11e,Yotsukasa,hatakikomi,M14e,Ushiomaru,2004,01,12
0,1,M12e,Asasekiryu,yorikiri,M12w,Wakatoba,2004,01,12
1,0,M16e,Asanowaka,okuridashi,M14w,Buyuzan,2004,01,12
1,0,J10e,Gokenzan,uwatenage,J1w,Kobo,2004,01,12
1,0,J1e,Toyozakura,abisetaoshi,J2w,Kasugao,2004,01,12
0,1,J2e,Otsukasa,yorikiri,J3e,Harunoyama,2004,01,12
1,0,J6w,Wakanoyama,uwatenage,J3w,Chiyotenzan,2004,01,12
0,1,J11w,Bushuyama,yorikiri,J4w,Futeno,2004,01,12
1,0,J4e,Oikari,oshidashi,J5e,Takanotsuru,2004,01,12
0,1,J12e,Hakuho,oshidashi,J5w,Towanoyama,2004,01,12
0,1,J8e,Kaido,oshitaoshi,J14e,Sumanofuji,2004,01,12
0,1,J10w,Daimanazuru,hatakikomi,J9w,Roho,2004,01,12
1,0,J9e,Masutsuyoshi,hatakikomi,J13e,Hamanishiki,2004,01,12
0,1,J11e,Nakao,oshitaoshi,J14w,Juzan,2004,01,12
0,1,J13w,Oginishiki,oshitaoshi,J12w,Tochifudo,2004,01,12
1,0,Y1e,Asashoryu,okuridashi,O2e,Kaio,2004,01,13
0,1,O1e,Tochiazuma,hatakikomi,O1w,Chiyotaikai,2004,01,13
0,1,S1e,Tosanoumi,yorikiri,M2e,Iwakiyama,2004,01,13
1,0,M2w,Kyokushuzan,katasukashi,S1w,Tamanoshima,2004,01,13
0,1,K1e,Tochinonada,tsukiotoshi,M4e,Tokitsuumi,2004,01,13
1,0,M4w,Kotomitsuki,oshidashi,K1w,Wakanosato,2004,01,13
0,1,M1e,Toki,uwatenage,M1w,Hokutoriki,2004,01,13
0,1,M3e,Takamisakari,yorikiri,M9w,Kinkaiyama,2004,01,13
0,1,M5w,Kasuganishiki,uwatenage,M3w,Kyokutenho,2004,01,13
1,0,M5e,Kakizoe,tsukiotoshi,M10w,Kokkai,2004,01,13
1,0,M6e,Dejima,oshidashi,M16e,Asanowaka,2004,01,13
1,0,M15e,Kitazakura,tsukiotoshi,M6w,Takekaze,2004,01,13
1,0,M7e,Shimotori,hikiotoshi,M11e,Yotsukasa,2004,01,13
0,1,M11w,Tochisakae,oshidashi,M7w,Miyabiyama,2004,01,13
1,0,M8e,Aminishiki,sotogake,M15w,Kaiho,2004,01,13
1,0,M14w,Buyuzan,oshidashi,M8w,Jumonji,2004,01,13
1,0,M9e,Kotoryu,yorikiri,M17e,Hayateumi,2004,01,13
0,1,M10e,Takanonami,oshidashi,M14e,Ushiomaru,2004,01,13
0,1,M12e,Asasekiryu,yorikiri,M16w,Tamakasuga,2004,01,13
0,1,J3w,Chiyotenzan,oshidashi,M12w,Wakatoba,2004,01,13
1,0,J1e,Toyozakura,yorikiri,M13w,Takanowaka,2004,01,13
1,0,J9w,Roho,yorikiri,J1w,Kobo,2004,01,13
1,0,J2e,Otsukasa,sukuinage,J13e,Hamanishiki,2004,01,13
0,1,J5e,Takanotsuru,utchari,J2w,Kasugao,2004,01,13
0,1,J3e,Harunoyama,kainahineri,J12e,Hakuho,2004,01,13
1,0,J4e,Oikari,oshidashi,J11w,Bushuyama,2004,01,13
0,1,J14w,Juzan,yorikiri,J4w,Futeno,2004,01,13
0,1,J9e,Masutsuyoshi,yorikiri,J5w,Towanoyama,2004,01,13
1,0,J14e,Sumanofuji,oshidashi,J6w,Wakanoyama,2004,01,13
0,1,J8e,Kaido,yorikiri,J10w,Daimanazuru,2004,01,13
0,1,J10e,Gokenzan,oshidashi,J11e,Nakao,2004,01,13
0,1,Ms1e,Raiko,yorikiri,J12w,Tochifudo,2004,01,13
NaN,NaN,Ms3w,Sumiya,fusen,J13w,Oginishiki,2004,01,13
1,0,Y1e,Asashoryu,oshidashi,O1w,Chiyotaikai,2004,01,14
1,0,O1e,Tochiazuma,oshidashi,O2e,Kaio,2004,01,14
1,0,M4e,Tokitsuumi,yorikiri,S1w,Tamanoshima,2004,01,14
NaN,NaN,S1e,Tosanoumi,fusen,M5w,Kasuganishiki,2004,01,14
0,1,K1e,Tochinonada,yorikiri,K1w,Wakanosato,2004,01,14
1,0,M3e,Takamisakari,okurinage,M1w,Hokutoriki,2004,01,14
0,1,M1e,Toki,yorikiri,M9w,Kinkaiyama,2004,01,14
0,1,M8w,Jumonji,yorikiri,M2w,Kyokushuzan,2004,01,14
0,1,M2e,Iwakiyama,yorikiri,M3w,Kyokutenho,2004,01,14
0,1,M10w,Kokkai,oshitaoshi,M4w,Kotomitsuki,2004,01,14
1,0,M5e,Kakizoe,oshidashi,M11w,Tochisakae,2004,01,14
0,1,M12w,Wakatoba,tsukiotoshi,M6w,Takekaze,2004,01,14
0,1,M6e,Dejima,tottari,M15w,Kaiho,2004,01,14
0,1,M16e,Asanowaka,hikiotoshi,M7w,Miyabiyama,2004,01,14
0,1,M7e,Shimotori,yorikiri,M17e,Hayateumi,2004,01,14
0,1,M8e,Aminishiki,sukuinage,M14e,Ushiomaru,2004,01,14
0,1,M9e,Kotoryu,okuritaoshi,M14w,Buyuzan,2004,01,14
1,0,M10e,Takanonami,hikiotoshi,M15e,Kitazakura,2004,01,14
0,1,M11e,Yotsukasa,yorikiri,M12e,Asasekiryu,2004,01,14
0,1,J1w,Kobo,yorikiri,M13w,Takanowaka,2004,01,14
0,1,J1e,Toyozakura,hatakikomi,M16w,Tamakasuga,2004,01,14
1,0,J14w,Juzan,yorikiri,J2w,Kasugao,2004,01,14
1,0,J2e,Otsukasa,hatakikomi,J14e,Sumanofuji,2004,01,14
0,1,J13e,Hamanishiki,yoritaoshi,J3w,Chiyotenzan,2004,01,14
1,0,J3e,Harunoyama,yorikiri,J11w,Bushuyama,2004,01,14
1,0,J12e,Hakuho,yorikiri,J4w,Futeno,2004,01,14
1,0,J4e,Oikari,oshidashi,J10w,Daimanazuru,2004,01,14
1,0,J6w,Wakanoyama,yorikiri,J5w,Towanoyama,2004,01,14
1,0,J5e,Takanotsuru,yorikiri,J10e,Gokenzan,2004,01,14
1,0,J8e,Kaido,yorikiri,J11e,Nakao,2004,01,14
0,1,J9e,Masutsuyoshi,okuridashi,J9w,Roho,2004,01,14
1,0,Ms4w,Wakakosho,okuridashi,J12w,Tochifudo,2004,01,14
1,0,Y1e,Asashoryu,oshidashi,O1e,Tochiazuma,2004,01,15
1,0,O2e,Kaio,yorikiri,O1w,Chiyotaikai,2004,01,15
0,1,S1e,Tosanoumi,hatakikomi,S1w,Tamanoshima,2004,01,15
1,0,K1e,Tochinonada,oshidashi,M1e,Toki,2004,01,15
0,1,M5e,Kakizoe,oshidashi,K1w,Wakanosato,2004,01,15
1,0,M4e,Tokitsuumi,yorikiri,M1w,Hokutoriki,2004,01,15
1,0,M2e,Iwakiyama,yorikiri,M3e,Takamisakari,2004,01,15
1,0,M6e,Dejima,yorikiri,M2w,Kyokushuzan,2004,01,15
0,1,M11e,Yotsukasa,uwatenage,M3w,Kyokutenho,2004,01,15
0,1,M14w,Buyuzan,yorikiri,M4w,Kotomitsuki,2004,01,15
1,0,M16w,Tamakasuga,hatakikomi,M6w,Takekaze,2004,01,15
1,0,M7e,Shimotori,oshidashi,M10w,Kokkai,2004,01,15
0,1,M14e,Ushiomaru,yorikiri,M7w,Miyabiyama,2004,01,15
0,1,M8e,Aminishiki,hatakikomi,M16e,Asanowaka,2004,01,15
0,1,M13w,Takanowaka,yorikiri,M8w,Jumonji,2004,01,15
0,1,M9e,Kotoryu,tsukiotoshi,M11w,Tochisakae,2004,01,15
0,1,M17e,Hayateumi,yorikiri,M9w,Kinkaiyama,2004,01,15
1,0,M10e,Takanonami,tsuridashi,M15w,Kaiho,2004,01,15
1,0,M12e,Asasekiryu,okuridashi,M15e,Kitazakura,2004,01,15
1,0,J3e,Harunoyama,yorikiri,M12w,Wakatoba,2004,01,15
0,1,J1e,Toyozakura,oshidashi,J11e,Nakao,2004,01,15
0,1,J9e,Masutsuyoshi,yorikiri,J1w,Kobo,2004,01,15
1,0,J2e,Otsukasa,yorikiri,J8e,Kaido,2004,01,15
0,1,J12e,Hakuho,oshidashi,J2w,Kasugao,2004,01,15
0,1,J14w,Juzan,okuridashi,J3w,Chiyotenzan,2004,01,15
1,0,J4e,Oikari,tsukidashi,J14e,Sumanofuji,2004,01,15
0,1,J13e,Hamanishiki,oshidashi,J4w,Futeno,2004,01,15
0,1,J5e,Takanotsuru,yorikiri,J6w,Wakanoyama,2004,01,15
1,0,J9w,Roho,hikiotoshi,J5w,Towanoyama,2004,01,15
0,1,J10e,Gokenzan,oshidashi,Ms2e,Dewanofuji,2004,01,15
0,1,Ms5w,Daishodai,yorikiri,J10w,Daimanazuru,2004,01,15
0,1,Ms2w,Ama,yoritaoshi,J11w,Bushuyama,2004,01,15
1,0,Ms4e,Nadatsukasa,oshidashi,J12w,Tochifudo,2004,01,15
1,0,Y1e,Asashoryu,tsuridashi,K1w,Shimotori,2004,03,1
1,0,O1e,Chiyotaikai,hatakikomi,K1e,Kakizoe,2004,03,1
0,1,M1e,Miyabiyama,oshidashi,O1w,Kaio,2004,03,1
0,1,O2e,Tochiazuma,hikiotoshi,M1w,Kyokushuzan,2004,03,1
1,0,M2w,Kyokutenho,yorikiri,O2w,Musoyama,2004,03,1
1,0,S1e,Wakanosato,yoritaoshi,M2e,Dejima,2004,03,1
0,1,M3e,Tochinonada,oshidashi,S1w,Kotomitsuki,2004,03,1
0,1,M4e,Aminishiki,tsukiotoshi,M3w,Tamanoshima,2004,03,1
1,0,M5e,Tokitsuumi,hikiotoshi,M4w,Tosanoumi,2004,03,1
0,1,M6e,Hokutoriki,hikiotoshi,M5w,Iwakiyama,2004,03,1
1,0,M7e,Tochisakae,tsukiotoshi,M6w,Jumonji,2004,03,1
1,0,M8e,Takamisakari,yorikiri,M7w,Kinkaiyama,2004,03,1
1,0,M9e,Buyuzan,oshidashi,M8w,Takanonami,2004,03,1
0,1,M10e,Kasuganishiki,oshidashi,M9w,Kokkai,2004,03,1
0,1,M11e,Asanowaka,yorikiri,M10w,Kotoryu,2004,03,1
1,0,M12e,Toki,hikiotoshi,M11w,Takekaze,2004,03,1
0,1,M13e,Kotonowaka,yorikiri,M12w,Asasekiryu,2004,03,1
1,0,M14e,Harunoyama,yorikiri,M13w,Chiyotenzan,2004,03,1
0,1,M15e,Futeno,yoritaoshi,M14w,Ushiomaru,2004,03,1
0,1,M16e,Wakanoyama,hatakikomi,M15w,Toyozakura,2004,03,1
1,0,M17e,Yotsukasa,oshitaoshi,M16w,Kaiho,2004,03,1
0,1,J1e,Oikari,yoritaoshi,J1w,Otsukasa,2004,03,1
0,1,J2e,Tamakasuga,oshitaoshi,J2w,Hayateumi,2004,03,1
1,0,J3e,Kobo,hatakikomi,J3w,Roho,2004,03,1
1,0,J4e,Wakatoba,oshitaoshi,J4w,Kaido,2004,03,1
1,0,J5e,Takanowaka,tsukiotoshi,J5w,Nakao,2004,03,1
0,1,J6e,Kitazakura,uwatenage,J6w,Kasugao,2004,03,1
1,0,J7e,Gojoro,tsukidashi,J7w,Tamarikido,2004,03,1
1,0,J8e,Towanoyama,yoritaoshi,J8w,Hakuho,2004,03,1
1,0,J9e,Takanotsuru,hikiotoshi,J9w,Juzan,2004,03,1
0,1,J10e,Hamanishiki,oshidashi,J10w,Sumanofuji,2004,03,1
0,1,J11e,Tokitenku,oshidashi,J11w,Dewanofuji,2004,03,1
1,0,J12e,Ama,uwatenage,J12w,Bushuyama,2004,03,1
0,1,J13e,Daimanazuru,yorikiri,J13w,Masutsuyoshi,2004,03,1
0,1,J14e,Wakakosho,yoritaoshi,J14w,Ichinotani,2004,03,1
1,0,Y1e,Asashoryu,uwatenage,M1e,Miyabiyama,2004,03,2
0,1,K1e,Kakizoe,yorikiri,O1w,Kaio,2004,03,2
0,1,O2e,Tochiazuma,shitatenage,K1w,Shimotori,2004,03,2
0,1,M1w,Kyokushuzan,oshidashi,O2w,Musoyama,2004,03,2
1,0,O1e,Chiyotaikai,kotenage,M2e,Dejima,2004,03,2
1,0,M2w,Kyokutenho,uwatedashinage,S1w,Kotomitsuki,2004,03,2
0,1,S1e,Wakanosato,yorikiri,M3e,Tochinonada,2004,03,2
0,1,M5w,Iwakiyama,hatakikomi,M3w,Tamanoshima,2004,03,2
1,0,M6e,Hokutoriki,hatakikomi,M4w,Tosanoumi,2004,03,2
1,0,M4e,Aminishiki,oshidashi,M6w,Jumonji,2004,03,2
0,1,M5e,Tokitsuumi,yorikiri,M8e,Takamisakari,2004,03,2
1,0,M9e,Buyuzan,oshidashi,M7w,Kinkaiyama,2004,03,2
0,1,M7e,Tochisakae,oshidashi,M9w,Kokkai,2004,03,2
1,0,M10e,Kasuganishiki,sotogake,M8w,Takanonami,2004,03,2
0,1,M12e,Toki,oshidashi,M10w,Kotoryu,2004,03,2
0,1,M13w,Chiyotenzan,okuridashi,M11w,Takekaze,2004,03,2
0,1,M11e,Asanowaka,hatakikomi,M13e,Kotonowaka,2004,03,2
0,1,M14e,Harunoyama,uwatenage,M12w,Asasekiryu,2004,03,2
0,1,M16e,Wakanoyama,hikiotoshi,M14w,Ushiomaru,2004,03,2
1,0,M17e,Yotsukasa,yoritaoshi,M15w,Toyozakura,2004,03,2
0,1,M15e,Futeno,tsukiotoshi,M16w,Kaiho,2004,03,2
0,1,J3e,Kobo,yorikiri,J1w,Otsukasa,2004,03,2
1,0,J1e,Oikari,tsukiotoshi,J3w,Roho,2004,03,2
0,1,J4e,Wakatoba,sukuinage,J2w,Hayateumi,2004,03,2
1,0,J2e,Tamakasuga,okuridashi,J4w,Kaido,2004,03,2
1,0,J6e,Kitazakura,oshidashi,J5w,Nakao,2004,03,2
1,0,J5e,Takanowaka,hatakikomi,J7w,Tamarikido,2004,03,2
0,1,J8e,Towanoyama,sukuinage,J6w,Kasugao,2004,03,2
1,0,J7e,Gojoro,tsukidashi,J9w,Juzan,2004,03,2
0,1,J10e,Hamanishiki,uwatenage,J8w,Hakuho,2004,03,2
1,0,J9e,Takanotsuru,yorikiri,J11w,Dewanofuji,2004,03,2
0,1,J12e,Ama,tsukidashi,J10w,Sumanofuji,2004,03,2
0,1,J11e,Tokitenku,yorikiri,J13w,Masutsuyoshi,2004,03,2
1,0,J14w,Ichinotani,yorikiri,J12w,Bushuyama,2004,03,2
0,1,J13e,Daimanazuru,yorikiri,J14e,Wakakosho,2004,03,2
1,0,Y1e,Asashoryu,tsukidashi,M1w,Kyokushuzan,2004,03,3
NaN,NaN,O2e,Tochiazuma,fusen,M1e,Miyabiyama,2004,03,3
0,1,K1w,Shimotori,tsukiotoshi,O2w,Musoyama,2004,03,3
1,0,O1e,Chiyotaikai,hatakikomi,M2w,Kyokutenho,2004,03,3
0,1,M2e,Dejima,hatakikomi,O1w,Kaio,2004,03,3
1,0,S1e,Wakanosato,yorikiri,M3w,Tamanoshima,2004,03,3
1,0,K1e,Kakizoe,yorikiri,S1w,Kotomitsuki,2004,03,3
1,0,M3e,Tochinonada,sukuinage,M6w,Jumonji,2004,03,3
0,1,M4e,Aminishiki,tsukiotoshi,M6e,Hokutoriki,2004,03,3
1,0,M7w,Kinkaiyama,hikiotoshi,M4w,Tosanoumi,2004,03,3
0,1,M5e,Tokitsuumi,yorikiri,M7e,Tochisakae,2004,03,3
1,0,M9w,Kokkai,yorikiri,M5w,Iwakiyama,2004,03,3
1,0,M8e,Takamisakari,hikiotoshi,M11e,Asanowaka,2004,03,3
1,0,M11w,Takekaze,oshidashi,M8w,Takanonami,2004,03,3
1,0,M9e,Buyuzan,oshidashi,M13e,Kotonowaka,2004,03,3
1,0,M10e,Kasuganishiki,oshidashi,M12e,Toki,2004,03,3
0,1,M13w,Chiyotenzan,oshitaoshi,M10w,Kotoryu,2004,03,3
0,1,M15e,Futeno,yorikiri,M12w,Asasekiryu,2004,03,3
1,0,M14e,Harunoyama,yorikiri,M16e,Wakanoyama,2004,03,3
1,0,M17e,Yotsukasa,hikiotoshi,M14w,Ushiomaru,2004,03,3
1,0,M16w,Kaiho,tsukiotoshi,M15w,Toyozakura,2004,03,3
1,0,J1e,Oikari,oshidashi,J4w,Kaido,2004,03,3
0,1,J5w,Nakao,abisetaoshi,J1w,Otsukasa,2004,03,3
0,1,J2e,Tamakasuga,tsukiotoshi,J6e,Kitazakura,2004,03,3
1,0,J6w,Kasugao,yorikiri,J2w,Hayateumi,2004,03,3
0,1,J3e,Kobo,uwatenage,J7w,Tamarikido,2004,03,3
1,0,J7e,Gojoro,tsukidashi,J3w,Roho,2004,03,3
1,0,J4e,Wakatoba,okuridashi,J9e,Takanotsuru,2004,03,3
1,0,J5e,Takanowaka,yorikiri,J9w,Juzan,2004,03,3
0,1,J8e,Towanoyama,yorikiri,J12w,Bushuyama,2004,03,3
0,1,J12e,Ama,yorikiri,J8w,Hakuho,2004,03,3
0,1,J10e,Hamanishiki,yorikiri,J13e,Daimanazuru,2004,03,3
0,1,J14e,Wakakosho,oshidashi,J10w,Sumanofuji,2004,03,3
1,0,J11e,Tokitenku,hatakikomi,J14w,Ichinotani,2004,03,3
0,1,J13w,Masutsuyoshi,oshidashi,J11w,Dewanofuji,2004,03,3
1,0,Y1e,Asashoryu,shitatenage,M2e,Dejima,2004,03,4
0,1,M3e,Tochinonada,tsukiotoshi,O2w,Musoyama,2004,03,4
1,0,O1e,Chiyotaikai,hatakikomi,M1e,Miyabiyama,2004,03,4
0,1,M1w,Kyokushuzan,oshidashi,O1w,Kaio,2004,03,4
1,0,M3w,Tamanoshima,tsukiotoshi,S1w,Kotomitsuki,2004,03,4
1,0,S1e,Wakanosato,tsuridashi,K1w,Shimotori,2004,03,4
0,1,K1e,Kakizoe,okuridashi,M2w,Kyokutenho,2004,03,4
0,1,M5w,Iwakiyama,oshidashi,M4w,Tosanoumi,2004,03,4
1,0,M4e,Aminishiki,yorikiri,M5e,Tokitsuumi,2004,03,4
1,0,M7w,Kinkaiyama,tsukiotoshi,M6w,Jumonji,2004,03,4
1,0,M6e,Hokutoriki,oshidashi,M7e,Tochisakae,2004,03,4
1,0,M9w,Kokkai,yorikiri,M8w,Takanonami,2004,03,4
1,0,M8e,Takamisakari,hikiotoshi,M10e,Kasuganishiki,2004,03,4
